start_date,end_date,updated_date,value
2020-02-28T15:00:00+01:00,2020-02-28T15:15:00+01:00,2020-02-28T23:51:05+01:00,66197
2020-02-28T15:15:00+01:00,2020-02-28T15:30:00+01:00,2020-02-28T23:51:05+01:00,66183
2020-02-28T15:30:00+01:00,2020-02-28T15:45:00+01:00,2020-02-28T23:51:05+01:00,65136
2020-02-28T15:45:00+01:00,2020-02-28T16:00:00+01:00,2020-02-28T23:51:05+01:00,64964
2020-02-28T16:00:00+01:00,2020-02-28T16:15:00+01:00,2020-02-28T23:51:05+01:00,64527
2020-02-28T16:15:00+01:00,2020-02-28T16:30:00+01:00,2020-02-28T23:51:05+01:00,64243
2020-02-28T16:30:00+01:00,2020-02-28T16:45:00+01:00,2020-02-28T23:51:05+01:00,63906
2020-02-28T16:45:00+01:00,2020-02-28T17:00:00+01:00,2020-02-28T23:51:05+01:00,63878
2020-02-28T17:00:00+01:00,2020-02-28T17:15:00+01:00,2020-02-28T23:51:05+01:00,63821
2020-02-28T17:15:00+01:00,2020-02-28T17:30:00+01:00,2020-02-28T23:51:05+01:00,63969
2020-02-28T17:30:00+01:00,2020-02-28T17:45:00+01:00,2020-02-28T23:51:05+01:00,64618
2020-02-28T17:45:00+01:00,2020-02-28T18:00:00+01:00,2020-02-28T23:51:05+01:00,64968
2020-02-28T18:00:00+01:00,2020-02-28T18:15:00+01:00,2020-02-28T23:51:05+01:00,65681
2020-02-28T18:15:00+01:00,2020-02-28T18:30:00+01:00,2020-02-28T23:51:05+01:00,65852
2020-02-28T18:30:00+01:00,2020-02-28T18:45:00+01:00,2020-02-28T23:51:05+01:00,67348
2020-02-28T18:45:00+01:00,2020-02-28T19:00:00+01:00,2020-02-28T23:51:05+01:00,69055
2020-02-28T19:00:00+01:00,2020-02-28T19:15:00+01:00,2020-02-28T23:51:05+01:00,70116
2020-02-28T19:15:00+01:00,2020-02-28T19:30:00+01:00,2020-02-28T23:51:05+01:00,70462
2020-02-28T19:30:00+01:00,2020-02-28T19:45:00+01:00,2020-02-28T23:51:05+01:00,69977
2020-02-28T19:45:00+01:00,2020-02-28T20:00:00+01:00,2020-02-28T23:51:05+01:00,69360
2020-02-28T20:00:00+01:00,2020-02-28T20:15:00+01:00,2020-02-28T23:51:05+01:00,68247
2020-02-28T20:15:00+01:00,2020-02-28T20:30:00+01:00,2020-02-28T23:51:05+01:00,67199
2020-02-28T20:30:00+01:00,2020-02-28T20:45:00+01:00,2020-02-28T23:51:05+01:00,66119
2020-02-28T20:45:00+01:00,2020-02-28T21:00:00+01:00,2020-02-28T23:51:05+01:00,65284
2020-02-28T21:00:00+01:00,2020-02-28T21:15:00+01:00,2020-02-28T23:51:05+01:00,64598
2020-02-28T21:15:00+01:00,2020-02-28T21:30:00+01:00,2020-02-28T23:51:05+01:00,63957
2020-02-28T21:30:00+01:00,2020-02-28T21:45:00+01:00,2020-02-28T23:51:05+01:00,62830
2020-02-28T21:45:00+01:00,2020-02-28T22:00:00+01:00,2020-02-28T23:51:05+01:00,62264
2020-02-28T22:00:00+01:00,2020-02-28T22:15:00+01:00,2020-02-28T23:51:05+01:00,61987
2020-02-28T22:15:00+01:00,2020-02-28T22:30:00+01:00,2020-02-28T23:51:05+01:00,61273
2020-02-28T22:30:00+01:00,2020-02-28T22:45:00+01:00,2020-02-28T23:51:05+01:00,62442
2020-02-28T22:45:00+01:00,2020-02-28T23:00:00+01:00,2020-02-28T23:51:05+01:00,64077
2020-02-28T23:00:00+01:00,2020-02-28T23:15:00+01:00,2020-02-28T23:51:05+01:00,63694
2020-02-28T23:15:00+01:00,2020-02-28T23:30:00+01:00,2020-02-28T23:51:05+01:00,63574
2020-02-28T23:30:00+01:00,2020-02-28T23:45:00+01:00,2020-02-28T23:51:05+01:00,63292
2020-02-28T23:45:00+01:00,2020-02-29T00:00:00+01:00,2020-02-28T23:51:05+01:00,63564
2020-02-29T00:00:00+01:00,2020-02-29T00:15:00+01:00,2020-02-29T23:51:03+01:00,62768
2020-02-29T00:15:00+01:00,2020-02-29T00:30:00+01:00,2020-02-29T23:51:03+01:00,61971
2020-02-29T00:30:00+01:00,2020-02-29T00:45:00+01:00,2020-02-29T23:51:03+01:00,60475
2020-02-29T00:45:00+01:00,2020-02-29T01:00:00+01:00,2020-02-29T23:51:03+01:00,58752
2020-02-29T01:00:00+01:00,2020-02-29T01:15:00+01:00,2020-02-29T23:51:03+01:00,57998
2020-02-29T01:15:00+01:00,2020-02-29T01:30:00+01:00,2020-02-29T23:51:03+01:00,58319
2020-02-29T01:30:00+01:00,2020-02-29T01:45:00+01:00,2020-02-29T23:51:03+01:00,57595
2020-02-29T01:45:00+01:00,2020-02-29T02:00:00+01:00,2020-02-29T23:51:03+01:00,57322
2020-02-29T02:00:00+01:00,2020-02-29T02:15:00+01:00,2020-02-29T23:51:03+01:00,56850
2020-02-29T02:15:00+01:00,2020-02-29T02:30:00+01:00,2020-02-29T23:51:03+01:00,56789
2020-02-29T02:30:00+01:00,2020-02-29T02:45:00+01:00,2020-02-29T23:51:03+01:00,55955
2020-02-29T02:45:00+01:00,2020-02-29T03:00:00+01:00,2020-02-29T23:51:03+01:00,55035
2020-02-29T03:00:00+01:00,2020-02-29T03:15:00+01:00,2020-02-29T23:51:03+01:00,54186
2020-02-29T03:15:00+01:00,2020-02-29T03:30:00+01:00,2020-02-29T23:51:03+01:00,53834
2020-02-29T03:30:00+01:00,2020-02-29T03:45:00+01:00,2020-02-29T23:51:03+01:00,53049
2020-02-29T03:45:00+01:00,2020-02-29T04:00:00+01:00,2020-02-29T23:51:03+01:00,52502
2020-02-29T04:00:00+01:00,2020-02-29T04:15:00+01:00,2020-02-29T23:51:03+01:00,52244
2020-02-29T04:15:00+01:00,2020-02-29T04:30:00+01:00,2020-02-29T23:51:03+01:00,52140
2020-02-29T04:30:00+01:00,2020-02-29T04:45:00+01:00,2020-02-29T23:51:03+01:00,51471
2020-02-29T04:45:00+01:00,2020-02-29T05:00:00+01:00,2020-02-29T23:51:03+01:00,51270
2020-02-29T05:00:00+01:00,2020-02-29T05:15:00+01:00,2020-02-29T23:51:03+01:00,51519
2020-02-29T05:15:00+01:00,2020-02-29T05:30:00+01:00,2020-02-29T23:51:03+01:00,52108
2020-02-29T05:30:00+01:00,2020-02-29T05:45:00+01:00,2020-02-29T23:51:04+01:00,52040
2020-02-29T05:45:00+01:00,2020-02-29T06:00:00+01:00,2020-02-29T23:51:04+01:00,52216
2020-02-29T06:00:00+01:00,2020-02-29T06:15:00+01:00,2020-02-29T23:51:04+01:00,52687
2020-02-29T06:15:00+01:00,2020-02-29T06:30:00+01:00,2020-02-29T23:51:04+01:00,53677
2020-02-29T06:30:00+01:00,2020-02-29T06:45:00+01:00,2020-02-29T23:51:04+01:00,53886
2020-02-29T06:45:00+01:00,2020-02-29T07:00:00+01:00,2020-02-29T23:51:04+01:00,54320
2020-02-29T07:00:00+01:00,2020-02-29T07:15:00+01:00,2020-02-29T23:51:04+01:00,54888
2020-02-29T07:15:00+01:00,2020-02-29T07:30:00+01:00,2020-02-29T23:51:04+01:00,55006
2020-02-29T07:30:00+01:00,2020-02-29T07:45:00+01:00,2020-02-29T23:51:04+01:00,55108
2020-02-29T07:45:00+01:00,2020-02-29T08:00:00+01:00,2020-02-29T23:51:04+01:00,55458
2020-02-29T08:00:00+01:00,2020-02-29T08:15:00+01:00,2020-02-29T23:51:04+01:00,55968
2020-02-29T08:15:00+01:00,2020-02-29T08:30:00+01:00,2020-02-29T23:51:04+01:00,56652
2020-02-29T08:30:00+01:00,2020-02-29T08:45:00+01:00,2020-02-29T23:51:04+01:00,57478
2020-02-29T08:45:00+01:00,2020-02-29T09:00:00+01:00,2020-02-29T23:51:04+01:00,58403
2020-02-29T09:00:00+01:00,2020-02-29T09:15:00+01:00,2020-02-29T23:51:04+01:00,58986
2020-02-29T09:15:00+01:00,2020-02-29T09:30:00+01:00,2020-02-29T23:51:04+01:00,59475
2020-02-29T09:30:00+01:00,2020-02-29T09:45:00+01:00,2020-02-29T23:51:04+01:00,60064
2020-02-29T09:45:00+01:00,2020-02-29T10:00:00+01:00,2020-02-29T23:51:04+01:00,60159
2020-02-29T10:00:00+01:00,2020-02-29T10:15:00+01:00,2020-02-29T23:51:04+01:00,60658
2020-02-29T10:15:00+01:00,2020-02-29T10:30:00+01:00,2020-02-29T23:51:04+01:00,60681
2020-02-29T10:30:00+01:00,2020-02-29T10:45:00+01:00,2020-02-29T23:51:04+01:00,60586
2020-02-29T10:45:00+01:00,2020-02-29T11:00:00+01:00,2020-02-29T23:51:04+01:00,60736
2020-02-29T11:00:00+01:00,2020-02-29T11:15:00+01:00,2020-02-29T23:51:04+01:00,60820
2020-02-29T11:15:00+01:00,2020-02-29T11:30:00+01:00,2020-02-29T23:51:04+01:00,60887
2020-02-29T11:30:00+01:00,2020-02-29T11:45:00+01:00,2020-02-29T23:51:04+01:00,61064
2020-02-29T11:45:00+01:00,2020-02-29T12:00:00+01:00,2020-02-29T23:51:04+01:00,61690
2020-02-29T12:00:00+01:00,2020-02-29T12:15:00+01:00,2020-02-29T23:51:04+01:00,62317
2020-02-29T12:15:00+01:00,2020-02-29T12:30:00+01:00,2020-02-29T23:51:04+01:00,62681
2020-02-29T12:30:00+01:00,2020-02-29T12:45:00+01:00,2020-02-29T23:51:04+01:00,63196
2020-02-29T12:45:00+01:00,2020-02-29T13:00:00+01:00,2020-02-29T23:51:04+01:00,63496
2020-02-29T13:00:00+01:00,2020-02-29T13:15:00+01:00,2020-02-29T23:51:04+01:00,62800
2020-02-29T13:15:00+01:00,2020-02-29T13:30:00+01:00,2020-02-29T23:51:04+01:00,62217
2020-02-29T13:30:00+01:00,2020-02-29T13:45:00+01:00,2020-02-29T23:51:04+01:00,61145
2020-02-29T13:45:00+01:00,2020-02-29T14:00:00+01:00,2020-02-29T23:51:04+01:00,60630
2020-02-29T14:00:00+01:00,2020-02-29T14:15:00+01:00,2020-02-29T23:51:04+01:00,59985
2020-02-29T14:15:00+01:00,2020-02-29T14:30:00+01:00,2020-02-29T23:51:04+01:00,59806
2020-02-29T14:30:00+01:00,2020-02-29T14:45:00+01:00,2020-02-29T23:51:04+01:00,58946
2020-02-29T14:45:00+01:00,2020-02-29T15:00:00+01:00,2020-02-29T23:51:04+01:00,58340
2020-02-29T15:00:00+01:00,2020-02-29T15:15:00+01:00,2020-02-29T23:51:04+01:00,57476
2020-02-29T15:15:00+01:00,2020-02-29T15:30:00+01:00,2020-02-29T23:51:04+01:00,57626
2020-02-29T15:30:00+01:00,2020-02-29T15:45:00+01:00,2020-02-29T23:51:04+01:00,57187
2020-02-29T15:45:00+01:00,2020-02-29T16:00:00+01:00,2020-02-29T23:51:04+01:00,56995
2020-02-29T16:00:00+01:00,2020-02-29T16:15:00+01:00,2020-02-29T23:51:04+01:00,56754
2020-02-29T16:15:00+01:00,2020-02-29T16:30:00+01:00,2020-02-29T23:51:04+01:00,56476
2020-02-29T16:30:00+01:00,2020-02-29T16:45:00+01:00,2020-02-29T23:51:04+01:00,56028
2020-02-29T16:45:00+01:00,2020-02-29T17:00:00+01:00,2020-02-29T23:51:04+01:00,56046
2020-02-29T17:00:00+01:00,2020-02-29T17:15:00+01:00,2020-02-29T23:51:04+01:00,56385
2020-02-29T17:15:00+01:00,2020-02-29T17:30:00+01:00,2020-02-29T23:51:04+01:00,56741
2020-02-29T17:30:00+01:00,2020-02-29T17:45:00+01:00,2020-02-29T23:51:04+01:00,56983
2020-02-29T17:45:00+01:00,2020-02-29T18:00:00+01:00,2020-02-29T23:51:04+01:00,57553
2020-02-29T18:00:00+01:00,2020-02-29T18:15:00+01:00,2020-02-29T23:51:04+01:00,57927
2020-02-29T18:15:00+01:00,2020-02-29T18:30:00+01:00,2020-02-29T23:51:04+01:00,59191
2020-02-29T18:30:00+01:00,2020-02-29T18:45:00+01:00,2020-02-29T23:51:04+01:00,60420
2020-02-29T18:45:00+01:00,2020-02-29T19:00:00+01:00,2020-02-29T23:51:04+01:00,62510
2020-02-29T19:00:00+01:00,2020-02-29T19:15:00+01:00,2020-02-29T23:51:04+01:00,63599
2020-02-29T19:15:00+01:00,2020-02-29T19:30:00+01:00,2020-02-29T23:51:04+01:00,64076
2020-02-29T19:30:00+01:00,2020-02-29T19:45:00+01:00,2020-02-29T23:51:04+01:00,64053
2020-02-29T19:45:00+01:00,2020-02-29T20:00:00+01:00,2020-02-29T23:51:04+01:00,63626
2020-02-29T20:00:00+01:00,2020-02-29T20:15:00+01:00,2020-02-29T23:51:04+01:00,63074
2020-02-29T20:15:00+01:00,2020-02-29T20:30:00+01:00,2020-02-29T23:51:04+01:00,62213
2020-02-29T20:30:00+01:00,2020-02-29T20:45:00+01:00,2020-02-29T23:51:04+01:00,61461
2020-02-29T20:45:00+01:00,2020-02-29T21:00:00+01:00,2020-02-29T23:51:04+01:00,60394
2020-02-29T21:00:00+01:00,2020-02-29T21:15:00+01:00,2020-02-29T23:51:04+01:00,60303
2020-02-29T21:15:00+01:00,2020-02-29T21:30:00+01:00,2020-02-29T23:51:04+01:00,59963
2020-02-29T21:30:00+01:00,2020-02-29T21:45:00+01:00,2020-02-29T23:51:04+01:00,59158
2020-02-29T21:45:00+01:00,2020-02-29T22:00:00+01:00,2020-02-29T23:51:04+01:00,58795
2020-02-29T22:00:00+01:00,2020-02-29T22:15:00+01:00,2020-02-29T23:51:04+01:00,58667
2020-02-29T22:15:00+01:00,2020-02-29T22:30:00+01:00,2020-02-29T23:51:04+01:00,58682
2020-02-29T22:30:00+01:00,2020-02-29T22:45:00+01:00,2020-02-29T23:51:04+01:00,59674
2020-02-29T22:45:00+01:00,2020-02-29T23:00:00+01:00,2020-02-29T23:51:04+01:00,62059
2020-02-29T23:00:00+01:00,2020-02-29T23:15:00+01:00,2020-02-29T23:51:04+01:00,61545
2020-02-29T23:15:00+01:00,2020-02-29T23:30:00+01:00,2020-02-29T23:51:04+01:00,61482
2020-02-29T23:30:00+01:00,2020-02-29T23:45:00+01:00,2020-02-29T23:51:04+01:00,61396
2020-02-29T23:45:00+01:00,2020-03-01T00:00:00+01:00,2020-02-29T23:51:04+01:00,61462
2020-03-01T00:00:00+01:00,2020-03-01T00:15:00+01:00,2020-03-01T23:51:02+01:00,60835
2020-03-01T00:15:00+01:00,2020-03-01T00:30:00+01:00,2020-03-01T23:51:02+01:00,60297
2020-03-01T00:30:00+01:00,2020-03-01T00:45:00+01:00,2020-03-01T23:51:02+01:00,58978
2020-03-01T00:45:00+01:00,2020-03-01T01:00:00+01:00,2020-03-01T23:51:02+01:00,57135
2020-03-01T01:00:00+01:00,2020-03-01T01:15:00+01:00,2020-03-01T23:51:02+01:00,56870
2020-03-01T01:15:00+01:00,2020-03-01T01:30:00+01:00,2020-03-01T23:51:02+01:00,56912
2020-03-01T01:30:00+01:00,2020-03-01T01:45:00+01:00,2020-03-01T23:51:02+01:00,56132
2020-03-01T01:45:00+01:00,2020-03-01T02:00:00+01:00,2020-03-01T23:51:02+01:00,56210
2020-03-01T02:00:00+01:00,2020-03-01T02:15:00+01:00,2020-03-01T23:51:02+01:00,55837
2020-03-01T02:15:00+01:00,2020-03-01T02:30:00+01:00,2020-03-01T23:51:02+01:00,55730
2020-03-01T02:30:00+01:00,2020-03-01T02:45:00+01:00,2020-03-01T23:51:02+01:00,54684
2020-03-01T02:45:00+01:00,2020-03-01T03:00:00+01:00,2020-03-01T23:51:02+01:00,53674
2020-03-01T03:00:00+01:00,2020-03-01T03:15:00+01:00,2020-03-01T23:51:02+01:00,53049
2020-03-01T03:15:00+01:00,2020-03-01T03:30:00+01:00,2020-03-01T23:51:02+01:00,52345
2020-03-01T03:30:00+01:00,2020-03-01T03:45:00+01:00,2020-03-01T23:51:02+01:00,51797
2020-03-01T03:45:00+01:00,2020-03-01T04:00:00+01:00,2020-03-01T23:51:02+01:00,51084
2020-03-01T04:00:00+01:00,2020-03-01T04:15:00+01:00,2020-03-01T23:51:02+01:00,50759
2020-03-01T04:15:00+01:00,2020-03-01T04:30:00+01:00,2020-03-01T23:51:02+01:00,50209
2020-03-01T04:30:00+01:00,2020-03-01T04:45:00+01:00,2020-03-01T23:51:02+01:00,50198
2020-03-01T04:45:00+01:00,2020-03-01T05:00:00+01:00,2020-03-01T23:51:02+01:00,49781
2020-03-01T05:00:00+01:00,2020-03-01T05:15:00+01:00,2020-03-01T23:51:02+01:00,49886
2020-03-01T05:15:00+01:00,2020-03-01T05:30:00+01:00,2020-03-01T23:51:02+01:00,50548
2020-03-01T05:30:00+01:00,2020-03-01T05:45:00+01:00,2020-03-01T23:51:02+01:00,50477
2020-03-01T05:45:00+01:00,2020-03-01T06:00:00+01:00,2020-03-01T23:51:02+01:00,50291
2020-03-01T06:00:00+01:00,2020-03-01T06:15:00+01:00,2020-03-01T23:51:02+01:00,50736
2020-03-01T06:15:00+01:00,2020-03-01T06:30:00+01:00,2020-03-01T23:51:02+01:00,51244
2020-03-01T06:30:00+01:00,2020-03-01T06:45:00+01:00,2020-03-01T23:51:02+01:00,51321
2020-03-01T06:45:00+01:00,2020-03-01T07:00:00+01:00,2020-03-01T23:51:02+01:00,51576
2020-03-01T07:00:00+01:00,2020-03-01T07:15:00+01:00,2020-03-01T23:51:02+01:00,52017
2020-03-01T07:15:00+01:00,2020-03-01T07:30:00+01:00,2020-03-01T23:51:02+01:00,52250
2020-03-01T07:30:00+01:00,2020-03-01T07:45:00+01:00,2020-03-01T23:51:02+01:00,52171
2020-03-01T07:45:00+01:00,2020-03-01T08:00:00+01:00,2020-03-01T23:51:02+01:00,51958
2020-03-01T08:00:00+01:00,2020-03-01T08:15:00+01:00,2020-03-01T23:51:02+01:00,52813
2020-03-01T08:15:00+01:00,2020-03-01T08:30:00+01:00,2020-03-01T23:51:02+01:00,53160
2020-03-01T08:30:00+01:00,2020-03-01T08:45:00+01:00,2020-03-01T23:51:02+01:00,53985
2020-03-01T08:45:00+01:00,2020-03-01T09:00:00+01:00,2020-03-01T23:51:02+01:00,54607
2020-03-01T09:00:00+01:00,2020-03-01T09:15:00+01:00,2020-03-01T23:51:02+01:00,55245
2020-03-01T09:15:00+01:00,2020-03-01T09:30:00+01:00,2020-03-01T23:51:02+01:00,55817
2020-03-01T09:30:00+01:00,2020-03-01T09:45:00+01:00,2020-03-01T23:51:02+01:00,56603
2020-03-01T09:45:00+01:00,2020-03-01T10:00:00+01:00,2020-03-01T23:51:02+01:00,56976
2020-03-01T10:00:00+01:00,2020-03-01T10:15:00+01:00,2020-03-01T23:51:02+01:00,57411
2020-03-01T10:15:00+01:00,2020-03-01T10:30:00+01:00,2020-03-01T23:51:02+01:00,57890
2020-03-01T10:30:00+01:00,2020-03-01T10:45:00+01:00,2020-03-01T23:51:02+01:00,58072
2020-03-01T10:45:00+01:00,2020-03-01T11:00:00+01:00,2020-03-01T23:51:02+01:00,58482
2020-03-01T11:00:00+01:00,2020-03-01T11:15:00+01:00,2020-03-01T23:51:02+01:00,58521
2020-03-01T11:15:00+01:00,2020-03-01T11:30:00+01:00,2020-03-01T23:51:02+01:00,59281
2020-03-01T11:30:00+01:00,2020-03-01T11:45:00+01:00,2020-03-01T23:51:02+01:00,58904
2020-03-01T11:45:00+01:00,2020-03-01T12:00:00+01:00,2020-03-01T23:51:02+01:00,59776
2020-03-01T12:00:00+01:00,2020-03-01T12:15:00+01:00,2020-03-01T23:51:02+01:00,60315
2020-03-01T12:15:00+01:00,2020-03-01T12:30:00+01:00,2020-03-01T23:51:02+01:00,60854
2020-03-01T12:30:00+01:00,2020-03-01T12:45:00+01:00,2020-03-01T23:51:02+01:00,60903
2020-03-01T12:45:00+01:00,2020-03-01T13:00:00+01:00,2020-03-01T23:51:02+01:00,61672
2020-03-01T13:00:00+01:00,2020-03-01T13:15:00+01:00,2020-03-01T23:51:02+01:00,61196
2020-03-01T13:15:00+01:00,2020-03-01T13:30:00+01:00,2020-03-01T23:51:02+01:00,60153
2020-03-01T13:30:00+01:00,2020-03-01T13:45:00+01:00,2020-03-01T23:51:02+01:00,59418
2020-03-01T13:45:00+01:00,2020-03-01T14:00:00+01:00,2020-03-01T23:51:02+01:00,58195
2020-03-01T14:00:00+01:00,2020-03-01T14:15:00+01:00,2020-03-01T23:51:02+01:00,56882
2020-03-01T14:15:00+01:00,2020-03-01T14:30:00+01:00,2020-03-01T23:51:02+01:00,56410
2020-03-01T14:30:00+01:00,2020-03-01T14:45:00+01:00,2020-03-01T23:51:02+01:00,56195
2020-03-01T14:45:00+01:00,2020-03-01T15:00:00+01:00,2020-03-01T23:51:02+01:00,55449
2020-03-01T15:00:00+01:00,2020-03-01T15:15:00+01:00,2020-03-01T23:51:02+01:00,54988
2020-03-01T15:15:00+01:00,2020-03-01T15:30:00+01:00,2020-03-01T23:51:02+01:00,54688
2020-03-01T15:30:00+01:00,2020-03-01T15:45:00+01:00,2020-03-01T23:51:02+01:00,54332
2020-03-01T15:45:00+01:00,2020-03-01T16:00:00+01:00,2020-03-01T23:51:02+01:00,53722
2020-03-01T16:00:00+01:00,2020-03-01T16:15:00+01:00,2020-03-01T23:51:02+01:00,53528
2020-03-01T16:15:00+01:00,2020-03-01T16:30:00+01:00,2020-03-01T23:51:02+01:00,53628
2020-03-01T16:30:00+01:00,2020-03-01T16:45:00+01:00,2020-03-01T23:51:02+01:00,53699
2020-03-01T16:45:00+01:00,2020-03-01T17:00:00+01:00,2020-03-01T23:51:02+01:00,53950
2020-03-01T17:00:00+01:00,2020-03-01T17:15:00+01:00,2020-03-01T23:51:02+01:00,53849
2020-03-01T17:15:00+01:00,2020-03-01T17:30:00+01:00,2020-03-01T23:51:02+01:00,54430
2020-03-01T17:30:00+01:00,2020-03-01T17:45:00+01:00,2020-03-01T23:51:02+01:00,54638
2020-03-01T17:45:00+01:00,2020-03-01T18:00:00+01:00,2020-03-01T23:51:02+01:00,55032
2020-03-01T18:00:00+01:00,2020-03-01T18:15:00+01:00,2020-03-01T23:51:02+01:00,55826
2020-03-01T18:15:00+01:00,2020-03-01T18:30:00+01:00,2020-03-01T23:51:02+01:00,56864
2020-03-01T18:30:00+01:00,2020-03-01T18:45:00+01:00,2020-03-01T23:51:02+01:00,58568
2020-03-01T18:45:00+01:00,2020-03-01T19:00:00+01:00,2020-03-01T23:51:02+01:00,60972
2020-03-01T19:00:00+01:00,2020-03-01T19:15:00+01:00,2020-03-01T23:51:02+01:00,62734
2020-03-01T19:15:00+01:00,2020-03-01T19:30:00+01:00,2020-03-01T23:51:02+01:00,63917
2020-03-01T19:30:00+01:00,2020-03-01T19:45:00+01:00,2020-03-01T23:51:02+01:00,64287
2020-03-01T19:45:00+01:00,2020-03-01T20:00:00+01:00,2020-03-01T23:51:02+01:00,64111
2020-03-01T20:00:00+01:00,2020-03-01T20:15:00+01:00,2020-03-01T23:51:02+01:00,63803
2020-03-01T20:15:00+01:00,2020-03-01T20:30:00+01:00,2020-03-01T23:51:02+01:00,63066
2020-03-01T20:30:00+01:00,2020-03-01T20:45:00+01:00,2020-03-01T23:51:02+01:00,62214
2020-03-01T20:45:00+01:00,2020-03-01T21:00:00+01:00,2020-03-01T23:51:02+01:00,61721
2020-03-01T21:00:00+01:00,2020-03-01T21:15:00+01:00,2020-03-01T23:51:02+01:00,61290
2020-03-01T21:15:00+01:00,2020-03-01T21:30:00+01:00,2020-03-01T23:51:02+01:00,61023
2020-03-01T21:30:00+01:00,2020-03-01T21:45:00+01:00,2020-03-01T23:51:02+01:00,59926
2020-03-01T21:45:00+01:00,2020-03-01T22:00:00+01:00,2020-03-01T23:51:02+01:00,59445
2020-03-01T22:00:00+01:00,2020-03-01T22:15:00+01:00,2020-03-01T23:51:02+01:00,59216
2020-03-01T22:15:00+01:00,2020-03-01T22:30:00+01:00,2020-03-01T23:51:02+01:00,59566
2020-03-01T22:30:00+01:00,2020-03-01T22:45:00+01:00,2020-03-01T23:51:02+01:00,60325
2020-03-01T22:45:00+01:00,2020-03-01T23:00:00+01:00,2020-03-01T23:51:02+01:00,62062
2020-03-01T23:00:00+01:00,2020-03-01T23:15:00+01:00,2020-03-01T23:51:02+01:00,61784
2020-03-01T23:15:00+01:00,2020-03-01T23:30:00+01:00,2020-03-01T23:51:02+01:00,61567
2020-03-01T23:30:00+01:00,2020-03-01T23:45:00+01:00,2020-03-01T23:51:02+01:00,61356
2020-03-01T23:45:00+01:00,2020-03-02T00:00:00+01:00,2020-03-01T23:51:02+01:00,61497
2020-03-02T00:00:00+01:00,2020-03-02T00:15:00+01:00,2020-03-02T23:51:35+01:00,60616
2020-03-02T00:15:00+01:00,2020-03-02T00:30:00+01:00,2020-03-02T23:51:35+01:00,60607
2020-03-02T00:30:00+01:00,2020-03-02T00:45:00+01:00,2020-03-02T23:51:35+01:00,58720
2020-03-02T00:45:00+01:00,2020-03-02T01:00:00+01:00,2020-03-02T23:51:35+01:00,57391
2020-03-02T01:00:00+01:00,2020-03-02T01:15:00+01:00,2020-03-02T23:51:35+01:00,57108
2020-03-02T01:15:00+01:00,2020-03-02T01:30:00+01:00,2020-03-02T23:51:35+01:00,57167
2020-03-02T01:30:00+01:00,2020-03-02T01:45:00+01:00,2020-03-02T23:51:35+01:00,56630
2020-03-02T01:45:00+01:00,2020-03-02T02:00:00+01:00,2020-03-02T23:51:35+01:00,56674
2020-03-02T02:00:00+01:00,2020-03-02T02:15:00+01:00,2020-03-02T23:51:35+01:00,56239
2020-03-02T02:15:00+01:00,2020-03-02T02:30:00+01:00,2020-03-02T23:51:35+01:00,56461
2020-03-02T02:30:00+01:00,2020-03-02T02:45:00+01:00,2020-03-02T23:51:35+01:00,55383
2020-03-02T02:45:00+01:00,2020-03-02T03:00:00+01:00,2020-03-02T23:51:35+01:00,54480
2020-03-02T03:00:00+01:00,2020-03-02T03:15:00+01:00,2020-03-02T23:51:35+01:00,53998
2020-03-02T03:15:00+01:00,2020-03-02T03:30:00+01:00,2020-03-02T23:51:35+01:00,53608
2020-03-02T03:30:00+01:00,2020-03-02T03:45:00+01:00,2020-03-02T23:51:35+01:00,53254
2020-03-02T03:45:00+01:00,2020-03-02T04:00:00+01:00,2020-03-02T23:51:35+01:00,52851
2020-03-02T04:00:00+01:00,2020-03-02T04:15:00+01:00,2020-03-02T23:51:35+01:00,52560
2020-03-02T04:15:00+01:00,2020-03-02T04:30:00+01:00,2020-03-02T23:51:35+01:00,52570
2020-03-02T04:30:00+01:00,2020-03-02T04:45:00+01:00,2020-03-02T23:51:35+01:00,52668
2020-03-02T04:45:00+01:00,2020-03-02T05:00:00+01:00,2020-03-02T23:51:35+01:00,52702
2020-03-02T05:00:00+01:00,2020-03-02T05:15:00+01:00,2020-03-02T23:51:35+01:00,53052
2020-03-02T05:15:00+01:00,2020-03-02T05:30:00+01:00,2020-03-02T23:51:35+01:00,54563
2020-03-02T05:30:00+01:00,2020-03-02T05:45:00+01:00,2020-03-02T23:51:35+01:00,55417
2020-03-02T05:45:00+01:00,2020-03-02T06:00:00+01:00,2020-03-02T23:51:35+01:00,56282
2020-03-02T06:00:00+01:00,2020-03-02T06:15:00+01:00,2020-03-02T23:51:35+01:00,57808
2020-03-02T06:15:00+01:00,2020-03-02T06:30:00+01:00,2020-03-02T23:51:35+01:00,60361
2020-03-02T06:30:00+01:00,2020-03-02T06:45:00+01:00,2020-03-02T23:51:35+01:00,61827
2020-03-02T06:45:00+01:00,2020-03-02T07:00:00+01:00,2020-03-02T23:51:35+01:00,63202
2020-03-02T07:00:00+01:00,2020-03-02T07:15:00+01:00,2020-03-02T23:51:35+01:00,64926
2020-03-02T07:15:00+01:00,2020-03-02T07:30:00+01:00,2020-03-02T23:51:35+01:00,65644
